result_id,commit_hash,committed_at,warnings_count
12016,f1f13e166ec2e4384f405b865145030e886d5f14,"2013-10-04 05:55:29",17
12015,454e979d6c7d2ebddf6ea4615b84ad9ebb49139a,"2013-10-04 05:56:44",17
12014,b0d73ecf676f6fa021217ccb0b8dd4056ce754d5,"2013-10-04 06:01:27",17
12013,1a184d5790f8abc0deb4f5a7726fb4ddbe0ca09a,"2013-10-04 06:04:37",17
12012,dc367f61dcaa0fb06a67a1c38144a4c3b2a59508,"2013-10-04 06:07:26",17
12011,70e5761d90ac4fa824ce8c09d2fb91a9abdfb2ca,"2013-10-04 06:11:10",17
12010,8b68ecd98e6ce26b0ef1eaded3011842966a3899,"2013-10-15 17:13:27",17
12009,969cee1e119c506b56889263bcbd84e6a6587c25,"2013-10-15 17:14:08",17
12008,33210805cd571289004afce36a0239da60514b94,"2013-10-15 19:19:11",17
12007,97bd40b84a9e002063bd6e2518d34b31e9be8430,"2013-10-15 21:32:20",17
12006,7a978cd28fddac5248ddc5d20f8f5dee5792e5aa,"2013-10-17 16:50:48",17
12005,d8d936862db20468d2a96c9c4834aea6fa9a098a,"2013-10-17 16:51:25",17
12004,145406b539d6af95733b39b42a240276adccd486,"2013-10-17 17:04:56",17
12003,9a7351d27fc09b754efe00daf9472659ec525484,"2013-10-20 10:28:47",17
12002,0213579de43a5eadbbce234dfcff65d6f8c4b466,"2013-10-21 11:32:57",17
12001,ff611f729cf7a8babe1b027ec0c2e4d625fbee21,"2013-11-14 07:50:36",17
12000,8f4ef412d53b0cba3f142d2d6da0551c6d9b2861,"2013-11-15 19:36:15",17
11999,7869d46f208b289ed7d699044b35e7fc077d08e8,"2013-11-15 19:37:20",17
11998,8c6b6d011594e324d29b6bb5aeb83dec3d34760e,"2013-11-16 16:29:18",17
11997,9b6d760b4817fe06a243b5a2e08096b12347d933,"2013-11-16 17:11:18",17
11996,9d2b48d481a146d23a5b3ba4e730966681a6dba4,"2013-11-16 17:12:42",17
11995,7268386570d36c64b5501504682ad613e85b3864,"2013-11-16 17:13:04",17
11994,0e57dca6b9021d47a75e83cfab858bd80aa07e7d,"2013-11-16 17:41:46",17
11993,cc401c2def5d06e7b6fd29a9078a7c761c8ebf5c,"2013-11-16 22:55:51",17
11992,3567fa995f0958b343f07d9f4606c03911ec6bf6,"2013-11-17 15:31:12",17
