result_id,commit_hash,committed_at,warnings_count
7979,645ada554460142607f1441e4ddb2c8963c1a798,"2014-03-26 18:42:24",5031
7978,453fccba2ce77a2e3574be6437df7fa743ea37d0,"2014-03-27 13:27:48",5048
7977,97332bcbeb6cb5f28b8e950c3440d53ea28e6588,"2014-04-05 17:07:23",5047
7976,1e6962f6f3a876595dee17ae94cd57720d2dd44b,"2014-04-24 13:06:24",5043
7975,6de17503f479fd38c2a03aacab7db4a334b33c77,"2014-05-12 23:35:49",5043
7974,fd882c616e4996792bd9308b94141df9f6356e4d,"2014-05-15 14:19:33",5043
7973,ed09e96de4ff6061a9cf02bbdc465a0913ce18fb,"2014-05-15 14:19:35",5043
7972,645b2338a4a813df265f5968f4f7871884c3b851,"2014-05-15 14:34:08",5043
7971,d7e46b6b7e45c03b498489594be55075cd54eb1f,"2014-05-15 14:39:07",5043
7970,b98403fee4a65b43b25469fdaff927764b10c2db,"2014-05-15 14:49:39",5043
7969,58500afe0884b6cc3bdecb0cbfb684d44959d9d6,"2014-05-15 14:49:42",5043
7968,40885dbf62dff70653149264bdbbf930d7b4f329,"2014-05-17 18:41:40",5044
7967,29378af55bea728d751384d27619b3edba3cd826,"2014-05-22 13:47:52",5044
7966,361db4bb0468c6efe308098f6acccaf8d3dc6f31,"2014-06-02 23:17:40",5048
7965,20af627bc101c6d93acba82c9824d99d15ef89ce,"2014-06-06 10:45:08",5048
7964,178c5b8c2ba594728cbfcf93547f154ac3d5ea5a,"2014-06-11 17:29:59",5048
7963,57ca30d29862004ac0fa3578c28d2fa6fde2f7a8,"2014-06-18 20:59:23",4974
7962,77be8c76ec73bf7dc1bb92ae1d09d58ba72011e3,"2014-06-19 00:57:44",4921
7961,ba57293e12e95e834f21fbd05b30a6d1e60322a3,"2014-06-20 18:25:08",4921
7960,cbd076bbe2a18285ed9dd00aa105475525a59207,"2014-07-23 18:19:56",4921
7959,09e46d0354bca47c076ebf11b2673f7a4ebeaa06,"2014-07-24 21:23:00",4925
7958,5cfc308a813b5b26958be4a42b9103c2277b6734,"2014-08-04 21:08:22",4925
7957,96c1a457366a629577b13d863d66619e77114fa2,"2014-08-23 12:08:13",4925
7956,f39f58d06d071bd0b42fb8aebe36c54241cea398,"2014-08-25 02:18:27",4925
7955,15fe915073f2af69bd26c2e727ec18ff6b9aa547,"2014-09-03 18:49:06",0
7954,76a0de964210856f3dc8f0c5bc9b3dae3326d71c,"2014-09-07 15:02:40",0
7953,0a4baab82e35237d595657a85485016ed991218c,"2014-09-16 12:43:24",0
7952,f3d5bc22b8622998cbb86937e59a23f8bfbff7de,"2014-10-19 20:11:47",0
7951,31b634c5017a0748fd6e74e56a0600cb22953813,"2014-10-26 07:09:50",0
7950,c87a2830718736a34c013a9d1c0658b5b696b00f,"2014-10-26 19:25:05",0
7949,74b07cc64f730af93d6b27670d3cc2550a34937a,"2014-10-26 19:32:32",0
7948,6a780a045c3f1ba9458ca0d29cf92359978664cc,"2014-10-26 19:46:21",0
7947,6febb2d8875c0e4fe5a4cd5949bc5739111d1888,"2014-10-31 16:25:02",0
7946,422aee8f580ad937d7cc7c8cf5a942b8bd26b47a,"2014-10-31 19:03:26",0
7945,cb8194464260e7d4b3a98ba017e2db497f364cd7,"2014-10-31 19:03:33",0
7944,2c8f9365dde6d9e8eaff578e1af4a9af3915aafa,"2014-11-09 21:52:35",0
7943,0a94575ebf8fe3a97bd944b3615c680ff2892759,"2014-11-10 00:40:06",0
7942,8156020c5ba7ced8180afe687908da6693ef0f0c,"2014-11-10 02:56:13",0
7941,840e4dbc1cd7016374fc9cdbd73c2eb2c6c99112,"2014-11-12 02:08:43",0
7940,25b099f2427af37120024b173784da188f05f5a8,"2014-11-12 17:22:46",0
7939,5349f0e294aa1fdf96eea5c07eded10c98287369,"2014-11-18 22:27:17",0
7938,05532cc10b5573110015cb8b0c497e7f0cce6e3d,"2014-11-19 23:07:35",0
7937,3a8cf77971cc5820800d66b263a3f1dabc3941c5,"2014-11-20 22:05:17",0
7936,10bff8b438c9a9c5c7d969afadd91009c5ae022f,"2014-11-21 02:05:57",0
7935,01dd49a2cdb0cb18e35f1a0c44338be4f57b90ae,"2014-11-24 01:00:05",0
7934,b74418212a197db0eeb940075fbfb39fa4bc41ac,"2014-12-14 19:09:19",0
7933,acc4ad50285962f432e18b984fa574174c174960,"2014-12-15 20:17:37",0
7932,8e7f1b3ce3d5d030c874b7c7b3fd21c7b8f1ee1a,"2014-12-21 17:48:19",0
7931,080e8a8f48ebc71edc803cf43d9b8047756c0796,"2015-02-20 19:27:08",0
7930,7781795c5660ccfdc8bc771d01568b7fe60aa52a,"2015-02-27 11:25:08",0
7929,3416be705882badcf699f174c49001d32fdcc078,"2015-03-05 19:07:31",0
7928,7eeff2b454c12c6737ccc8e51370ce64750016e9,"2015-03-31 13:53:42",0
7927,c2fd3c407380fb8757f1895ab5c39b4661ef95a8,"2015-05-06 17:58:18",0
7926,b7961577aaac15f192fdde01aac4286bf5ef3a1e,"2015-05-13 07:52:51",0
7925,c87fc34ebd80a0c1615bd6b6f5463c7be5e45cf0,"2015-05-14 04:34:46",0
7924,e0326d7785c6d6c0b0ceb1180adbb658204d1dc9,"2015-05-15 01:46:24",0
7923,c424e02c02e5e8c86082b1de353664bbfd858716,"2015-06-14 22:09:35",0
7922,82bbdf0b66f2ebaf8cd845c77dd4762b96982363,"2015-06-14 22:19:20",0
7921,433914ad5f669f8b1d93d18898830ca217f8eec0,"2015-07-14 22:48:36",0
7920,3b58aef5c29255f0f481f58f85f445da8421851d,"2015-07-15 16:27:38",0
7919,e0a47e40a2b3f07e31be1ca1fc2f3cf5a4be93ff,"2015-07-15 16:27:40",0
7918,cf3d8141885995c8afe7c8aae8f20a9b370b2b71,"2015-07-15 17:36:16",0
7917,d8e0be43ee9f43a4b557c09818081cea16ceecf0,"2015-07-15 18:32:49",0
7916,ffe3478f81816807742d99a859df7829f4824eb5,"2015-07-30 18:29:35",0
7915,76efaf23dccfd97a73d770d1cdf44aeb1d8a3c2d,"2015-07-31 22:48:01",0
7914,3fa02bb9f694de633084dec5c6501868d54c41e4,"2015-09-06 11:09:59",0
7913,10a57d3b9d79bffb568e31b746f1d7e9bf695846,"2015-09-12 12:25:35",0
7912,698d450266a36cca9da4d8194a4d43fe9e6a8140,"2015-09-29 13:34:18",0
7911,adc05502527f52fab825c60a28f290bdfa57687a,"2015-11-02 05:34:41",0
7910,ec41b087a0c37bf481aa91d12fbe9f7ac67f8ece,"2015-11-02 05:36:10",0
7909,3d6dd7d8ae5c40fda6f366336d60d746e829fb08,"2015-11-09 01:58:46",0
7908,0c0e7c3088aecd4693a7f15568972d86b37c9755,"2015-12-11 16:26:55",0
7907,e1abf564848cae89fe65c94ae2a1762b9e27f390,"2015-12-22 10:35:14",0
7906,8decfa39e107876c164a5c6e4fcf85dd8f020b8b,"2015-12-22 11:08:24",0
7905,0a158507040af69e3a71bfc3816569374d30daaa,"2015-12-24 01:27:34",0
7904,1909051c333853c3afc61fe71c8037672a83525c,"2016-01-16 22:28:58",0
7903,78e6b76602971d7840f52427ae3a0d307200de76,"2016-01-16 22:35:36",0
7902,8ca48c8d5d5bcd55951eb260dbc4fb919262c223,"2016-01-27 21:34:18",0
7901,4b7ad905badc0afb184180bbcb20ddc898435b9a,"2016-01-27 23:40:20",0
7900,7c1cca4b3a8ebf778ff3f5e3b08aeed52feaeb4b,"2016-02-08 16:41:23",0
7899,196f9cc905c39b304e594797d3936534b3e7b57d,"2016-03-05 18:43:27",0
