12
25
266
254
109
105
1
22
2
36
5
5
5
5
5
5
3
3
2
2
2
2
2
1
3
3
3
6
6
6
6
6
6
6
6
6
6
3
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
11
11
29
29
29
29
29
40
9
9
9
9
9
9
9
9
9
16
16
16
16
18
18
55
26
26
26
26
26
26
52
26
26
10
10
55
20
13
13
13
13
13
13
13
69
34
34
34
34
34
3
18
60
136
136
136
136
136
136
136
135
135
134
133
133
133
133
131
130
130
130
130
130
130
130
130
130
130
130
130
116
116
116
116
91
87
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
61
61
60
54
54
54
54
53
50
50
47
47
47
47
47
47
47
44
43
21
21
4
3
136
136
136
131
131
131
131
131
117
117
117
1
1
1
1
1
26
8
4
4
1
1
2
1
1
1
7
1
1
3
1
1
1
1
1
1
1
1
6
1
1
1
1
5
1
1
1
1
1
2
3
1
1
1
1
1
2
1
1
1
5
1
3
2
2
4
2
2
2
6
1
1
1
1
1
2
4
1
1
6
3
1
2
8
1
3
3
3
2
1
1
1
2
1
2
1
1
1
4
1
1
2
1
2
1
4
4
4
7
2
10
1
8
1
3
1
1
2
3
1
1
1
1
1
1
2
2
2
1
3
3
4
2
1
6
2
3
1
3
434
434
272
211
211
211
211
211
211
83
83
1
3
1
1
3
91
91
1
1
1
1
1
1
1
1
1
1
1
1
1
173
173
138
10
10
10
10
10
10
5
5
10
10
1
23
23
5
8
161
98
98
144
144
144
144
321
321
338
338
338
275
275
116
180
4
1
