4
84
43
2
5
3
19
16
113
75
75
75
37
2
2
2
2
2
2
2
2
2
2
2
6
2
4
4
2
2
2
2
4
2
2
2
2
2
2
1
1
1
1
1
19
38
19
149
149
149
153
149
65
28
